Whole Person Physiome Table for Urinary System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Brenner & Rector’s The Kidney, 11th Edition (2020)","Mulroney & Myers, Netter’s Essential Physiology","High-Yield Physiology, 1st edition. Dudek, 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,9/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in FunctionNotes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,FunctionNotes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid & Electrolyte Balance,glomerular filtration,GO:0003094,Glomerular filtration,glomerular filtration,GO:0003094,,,,,,,,,,,,,"Overview of RBF, filtration fraction, Starling forces",Size- and charge-selective filtration of plasma water/solutes into Bowman’s space: Filtration – selective for – size and charge,Cell,Glomerulus,renal glomerulus,UBERON:0000074,Podocytes,podocyte,CL:0000653,,does,X filtration selectivity,solutes,,,,Circulatory,seconds,GFR (mL/min),,,Serum creatinine (mg/dL),Creatinine [Mass/volume] in Serum or Plasma,LOINC 2160-0,Cystatin C (mg/L),,,,,,Cardiovascular (renal blood flow),,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid & Electrolyte Balance,glomerular filtration,GO:0003094,Filtration dynamics,glomerular filtration,GO:0003094,Starling forces,,,,,,,,,,,,Starling forces & Kf govern filtration,"Balance of glomerular capillary hydrostatic pressure (P_gc), P_bs(Bowman’s space hydrostatic pressure), π_gc(glomerular capillary oncotic pressure) determines GFR: P_gc determine GFR; GFR=Kf​[(PGC​−PBS​)−(πGC​−πBS​)]",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,Glomerular capillary hydrostatic pressure,increases,X filtration from Y,solutes,blood,Hydrostatic pressures,Circulatory,Circulatory,milliseconds,GFR,,,Plasma oncotic pressure,,,—,,,,,,"CV (BP, CO)",,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid & Electrolyte Balance,glomerular filtration,GO:0003094,Filtration dynamics,glomerular filtration,GO:0003094,Starling forces,,,,,,,,,,,,Starling forces & Kf govern filtration,"Balance of P_gc, P_bs, π_gc determines GFR: P_bs determine GFR; GFR=Kf​[(PGC​−PBS​)−(πGC​−πBS​)]",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,Bowman’s space hydrostatic pressure,decreases,X transport to Y,blood,glomerulus,Hydrostatic pressures,Circulatory,Circulatory,milliseconds,GFR,,,Plasma oncotic pressure,,,—,,,,,,"CV (BP, CO)",,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid & Electrolyte Balance,glomerular filtration,GO:0003094,Filtration dynamics,glomerular filtration,GO:0003094,Starling forces,,,,,,,,,,,,Starling forces & Kf govern filtration,"Balance of P_gc, P_bs, π_gc determines GFR: π_gc determine GFR; GFR=Kf​[(PGC​−PBS​)−(πGC​−πBS​)]",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,Glomerular capillary oncotic (colloid osmotic) pressure,decreases,X transport to Y,blood,glomerulus,oncotic pressure ,Circulatory,Circulatory,milliseconds,GFR,,,Plasma oncotic pressure,,,—,,,,,,"CV (BP, CO)",,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid regulation,glomerular filtration,GO:0003094,Filtration fraction,glomerular filtration,GO:0003094,,,,,,,,,,,,,Filtration fraction concept,fraction of renal plasma flow filtered by the glomeruli (~20%): Filtration fraction (FF)= glomerular filtration rate (GFR) / renal plasma flow (RPF),Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,Renal plasma flow,determines,X transport to Y,plasma,glomerulus,,Circulatory,Circulatory,seconds,GFR (mL/min),,,RPF (mL/min),,,Filtration fraction (%),,,,,,CV system,,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid regulation,glomerular filtration,GO:0003094,Filtration fraction,glomerular filtration,GO:0003094,,,,,,,,,,,,,Filtration fraction concept,Fraction of RPF filtered (∼20%) = GFR/RPF: GFR – equals – 20% of RPF; GFR=Kf​[(PGC​−PBS​)−(πGC​−πBS​)],Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,filtrarion fractions,determines,X transport to Y,blood,efferent arteriole,,Circulatory,Circulatory,seconds,GFR (mL/min),,,RPF (mL/min),,,Filtration fraction (%),,,,,,CV system,,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Hemodynamics,regulation of blood volume by renal aldosterone,GO:0002017,Renal plasma flow,,,,,,,,,,,,,,,RPF measurement,Clearance of PAH approximates eRPF: PAH clearance – approximates – effective renal plasma flow (eRPF),Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,does,X clearance to Y,PAH,urine,,,Circulatory,minutes,RPF (mL/min),,,PAH clearance,,,Hematocrit (%),,,,,,CV (CO),,,Liver metabolism,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Hemodynamics,,,Afferent vs. efferent constriction,,,,,,,,,,,,,,,Hemodynamic impact,Afferent constriction ↓GFR; efferent constriction ↑GFR: Afferent arteriole – constriction – decreases GFR,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,decreases,X transport to Y,blood,glomerulus,,,Circulatory,seconds,MAP,,,GFR,,,,,,,,,CV,,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Hemodynamics,,,Afferent vs. efferent constriction,,,,,,,,,,,,,,,Hemodynamic impact,Afferent constriction ↓GFR; efferent constriction ↑GFR: Efferent arteriole – constriction – increases GFR,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,increases,X transport to Y,blood,glomerulus,,,Circulatory,seconds,MAP,,,GFR,,,,,,,,,CV (BP),,,Adrenal cortex,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Response to stimuli,response to stimulus,GO:0050896,Hormone signaling,,,Aldosterone action,,,,,,,,,,,,,,,RAAS effector hormone,"Increases ENaC, Na⁺ reabs, K⁺ secretion: Aldosterone – increases – ENaC activity",Cell,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,kidney collecting duct principal cell,kidney collecting duct principal cell,CL:1001431,Aldosterone,increases,X activity,Epithelial Na⁺ Channel,,,Systemic,Systemic,hours,Plasma aldosterone,,,Serum K⁺,,,Urine Na⁺,,,,,,CV (BP),,,Adrenal cortex,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Response to stimuli,response to stimulus,GO:0050896,Hormone signaling,,,Aldosterone action,,,,,,,,,,,,,,,RAAS effector hormone,"Increases ENaC, Na⁺ reabs, K⁺ secretion: Aldosterone – increases – ENaC activity",Cell,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,kidney collecting duct principal cell,kidney collecting duct principal cell,CL:1001431,Aldosterone,does,X reabsorption to Y,Na+,cell,,Systemic,Systemic,hours,Plasma aldosterone,,,Serum K⁺,,,Urine Na⁺,,,,,,CV (BP),,,Adrenal cortex,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Integration,,,Kidney–lung acid–base synergy,,,,,,,,,,,,,,,Integrated physiology,"Lung regulates CO₂, kidney regulates HCO₃⁻: kidney regulates HCO₃⁻",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,regulates,X concentration in Y,bicarbonate ,plasma/extracellular fluid,,,Systemic,hours-days,Blood pH,,,PCO₂ (mmHg),,,,,,,,,Resp system,,,Acid–base,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,21,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Magnesium handling,,,Mg²⁺ reabsorption,,,,,,,,,,,,,,,TAL critical for Mg²⁺,"TAL paracellular; DCT via TRPM6: TAL – paracellular transport – ions (Na⁺, Mg²⁺, Ca²⁺)",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,does,X paracellular transport,"ions (Na⁺, Mg²⁺, Ca²⁺) ",,,,Segmental (intra-organ),hours,Serum Mg²⁺,,,Urinary Mg²⁺,,,—,,,,,,PTH,,,Loop diuretics (↓ Mg²⁺),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Metabolism,,,Gluconeogenesis,,,,,,,,,,,,,,,Renal cortex contributes during fasting,Renal cortex generates glucose from substrates (esp. fasting): DCT – TRPM6 – Mg²⁺ reabsorption,Cell,distal convoluted tubule,distal convoluted tubule,UBERON:0001292,Distal Convoluted Tubule epithelial cell,kidney distal convoluted tubule epithelial cell,CL:1000849,TRPM6 activity,does,X reabsorption,Mg²⁺,,,Autocrine,Cellular,hours-days,Plasma glucose,,,Glucose production rate,,,—,,,,,,Liver (gluconeogenesis),,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Metabolism,,,Gluconeogenesis,,,,,,,,,,,,,,,Cortical contribution,Renal cortex produces glucose (fasting): Renal cortex – generates – glucose from substrates (esp. fasting),Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,,does,X generation,glucose,,,,Cellular,hours,Plasma glucose,,,Endogenous glucose production,,,—,,,,,,Liver (gluconeogenesis),,,Muscle (substrates),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Metabolism,,,Renal lymphatics,,,,,,,,,,,,,,,Drainage and edema prevention,Lymphatic drainage maintains interstitial volume & immune surveillance: Lymphatic system – drains – interstitial fluid & supports immune surveillance,Tissue,kidney,kidney,UBERON:0002113,renal lymph node,renal lymph node,UBERON:0003425,,does,X drain,interstitial fluid,,,,Cellular,hours-days,Lymph flow,,,—,,,,,,,,,Immune system,,,CV,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Nitrogen excretion,,,Uric acid handling,,,,,,,,,,,,,,,UA balance,"Filtered, partially reabsorbed & secreted: Substance – filtered, partially reabsorbed & secreted – renal tubule",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,does,X partial reabsorption and secretion,solutes,,,,Cellular,hours,Serum uric acid (mg/dL),,,Urinary uric acid (mmol/d),,,—,,,,,,Purine metabolism,,,GI excretion,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Nitrogen metabolism,,,Creatinine clearance,,,,,,,,,,,,,,,Clinical GFR estimate,Endogenous marker approximating GFR: Endogenous marker – approximates – GFR,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,Endogenous marker clearance,does,X filtration approximation from Y,blood,glomerulus,,Circulatory,Organ (circulatory-based),minutes-hours,Plasma creatinine (mg/dL),Creatinine [Mass/volume] in Serum or Plasma,LOINC 2160-0,Creatinine clearance,,,eGFR (mL/min/1.73m²),,,,,,Muscle metabolism,,,CV perfusion,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Nutrient handling,,,Glucose reabsorption,,,,,,,,,,,,,,,Threshold/Tm and “splay”; glucosuria when Tm exceeded,SGLT2 (S1/S2) and SGLT1 (S3); basolateral GLUT2: SGLT2 (S1/S2) and SGLT1 (S3) – reabsorb – glucose,Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,SGLT2/SGLT1 activity,does,X reabsorption to Y,glucose,cell,,Autocrine,Cellular,minutes,Plasma glucose (mg/dL),,,Urine glucose,,,HbA1c (%),,,,,,Endocrine (insulin-independent at SGLT),,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Nutrient handling,,,Glucose reabsorption,,,,,,,,,,,,,,,Threshold/Tm and “splay”; glucosuria when Tm exceeded,SGLT2 (S1/S2) and SGLT1 (S3); basolateral GLUT2: GLUT2 – transports – glucose to interstitium,Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,GLUT2 activity,does,X transport to Y,glucose,interstitium,,Autocrine,Cellular,minutes,Plasma glucose (mg/dL),,,Urine glucose,,,HbA1c (%),,,,,,Endocrine (insulin-independent at SGLT),,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Nutrient handling,,,Amino acid reabsorption,,,,,,,,,,,,,,,Aminoaciduria if transporters defective,Proximal tubule cotransporters reclaim nearly all amino acids: Proximal tubule cotransporters – reclaim – amino acids,Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,,does,X reclamation to Y,amino acids,blood,,,Cellular,minutes,Plasma amino acids,,,Urinary amino acids,,,,,,,,,Liver metabolism,,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Nutrient handling,,,Lactate reabsorption,,,,,,,,,,,,,,,Coupled with gluconeogenesis,Lactate reclaimed with H⁺ and Na⁺ in PT: Lactate – reabsorbed – with H⁺ and Na⁺ in proximal tubule,Cell,PCT,proximal convoluted tubule,UBERON:0001287,kidney proximal convoluted tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,,does,X reabsorption to Y,lactate,cell,,,Cellular,minutes,Serum lactate,,,Urine lactate,,,,,,,,,Liver metabolism,,,CV,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Organic base handling,,,Creatinine secretion,,,,,,,,,,,,,,,Explains clearance > GFR,~10% of creatinine secreted in PT: Creatinine – secreted – in proximal tubule,Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,,does,X secretion into Y,creatinine,proximal tubule lumen,,,Cellular,minutes,Plasma creatinine,Creatinine [Mass/volume] in Serum or Plasma,LOINC 2160-0,Urine creatinine,,,Creatinine clearance,,,,,,CV,,,Liver,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Organic cation secretion,,,Creatinine & drugs,,,,,,,,,,,,,,,Explains clearance > GFR,OCTs secrete cations into PT lumen: Organic cation transporters (OCTs) – secrete – cations into proximal tubule lumen,Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,OCTs activity,does,X secretion into Y,cations,proximal tubule lumen,,Autocrine,Cellular,minutes,Creatinine clearance,,,Drug clearance,,,,,,,,,CV,,,Liver,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Organic ion clearance,,,Organic acid secretion,,,,,,,,,,,,,,,Basis for RPF measurement,"PAH, creatinine, penicillin secreted to lumen: PAH, creatinine, penicillin – secreted – into proximal tubule lumen",Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,,,,does,X secretion into Y,PAH/creatinine/penicillin,proximal tubule lumen,,,Cellular,minutes,PAH clearance,,,Creatinine clearance,Creatinine [Mass/volume] in Serum or Plasma,LOINC 2160-0,Drug clearance,,,,,,CV (drug levels),,,Liver metabolism,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Organic solute handling,,,Peptide/protein reabsorption,,,,,,,,,,,,,,,Explains low-molecular weight proteinuria,Megalin/cubilin endocytosis of filtered peptides: Megalin/cubilin – mediate – endocytosis of filtered peptides,Cell,kidney,kidney,UBERON:0002113,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,Megalin/cubilin activity,does,X endocytosis to Y,peptides,cell,,Autocrine,Cellular,minutes,Urine protein (mg/dL),,,Plasma β2-microglobulin,,,,,,,,,Immune,,,Liver,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Osmoregulation,,,Countercurrent multiplier,,,,,,,,,,,,,,,Establishes 300→1200 mOsm/L medullary gradient,Descending limb water-permeable; thick ascending limb solute export (NKCC2): Descending limb – permeable – to water,Cell,Loop of Henle,Loop of Henle,UBERON:0001288,Descending limb cell,kidney loop of Henle short descending thin limb epithelial cell,CL:4030012,,does,X diffusion,water,,,,Cellular,hours,Urine osmolality (50–1200),Osmolality of Urine,LOINC 2695-5,Serum osmolality (mOsm/kg),Osmolality of Serum or Plasma,LOINC 2692-2,Urine specific gravity,,,,,,ADH,,,Vasa recta,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Osmoregulation,,,Thin descending limb,,,,,,,,,,,,,,,Obligatory water flux,"Water only via AQP1, no solute transport: Thick ascending limb – exports – solutes via NKCC2",Cell,TALH,thick ascending limb of loop of Henle,UBERON:0001291,Thick ascending limb cell,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,NKCC2 activity,increases,X export to Y,solutes,interstitium,,Autocrine,Cellular,seconds-minutes,Urine osmolality,Osmolality of Urine,LOINC 2695-5,Plasma osmolality,Osmolality of Serum or Plasma,LOINC 2692-2,,,,,,,ADH,,,Countercurrent,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Osmoregulation,,,Thin ascending limb,,,,,,,,,,,,,,,Passive salt reabsorption,"Passive NaCl reabsorption, impermeable to water: Thin ascending limb – reabsorbs – NaCl passively",Cell,TALH,thick ascending limb of loop of Henle,UBERON:0001291,Thin ascending limb cell,kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,,increases,X reabsorption,NaCl,cell,,,Cellular,minutes,Urine osmolality,,,—,,,,,,,,,ADH,,,Countercurrent,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Osmoregulation,,,Thin ascending limb,,,,,,,,,,,,,,,Passive salt reabsorption,"Passive NaCl reabsorption, impermeable to water: Thin ascending limb is impermeable – to water",Cell,TALH,thick ascending limb of loop of Henle,UBERON:0001291,Thin ascending limb cell,kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,,does,X impermeability in Y,water,ascending limb,,,Cellular,minutes,Urine osmolality,,,—,,,,,,,,,ADH,,,Countercurrent,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Phosphate handling,,,Pi reabsorption (Na⁺–Pi),,,,,,,,,,,,,,,~75–80% proximal Pi reabsorption; diet & PTH control,PTH reduces proximal Na⁺-Pi cotransporters: PTH – reduces – Na⁺-Pi cotransporters in proximal tubule,Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,PTH,decreases,X reduction in Y,Na⁺–Pi cotransporters,proximal tubule,,Systemic,Systemic,hours,Serum phosphate,,,Urine phosphate,,,PTH (intact),,,,,,"Endocrine (PTH, FGF23)",,,Skeletal,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Potassium balance,,,"K⁺ reabsorption (PT, TAL)",,,,,,,,,,,,,,,"~70% PT, ~20% TAL K⁺ reabsorption; determinants",PT paracellular (solvent drag/diffusion); TAL via NKCC2 cycle: Proximal tubule – reabsorbs – solutes via paracellular transport,Tissue,kidney,kidney,UBERON:0002113,renal lymph node,renal lymph node,UBERON:0003425,,increases,X reabsorption,solutes,cell,,,Systemic,minutes,Plasma K⁺ (mEq/L),,,Urine K⁺,,,—,,,,,,Aldosterone (distal effects),,,Flow rate,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
